Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCN42,OUT010,471.3068467
FDU49,OUT046,1716.213779
FDB20,OUT027,2846.400823
FDG50,OUT019,207.1305035
FDW20,OUT045,1716.213779
NCO55,OUT049,1716.213779
FDX48,OUT046,2785.659303
FDU48,OUT046,1716.213779
FDR48,OUT019,471.3068467
FDK27,OUT013,1716.213779
FDT35,OUT013,2785.659303
FDN12,OUT049,1716.213779
NCE31,OUT019,207.1305035
FDL21,OUT017,858.3665937
FDV56,OUT017,1716.213779
FDR16,OUT017,3845.930347
NCP41,OUT049,1716.213779
FDJ27,OUT013,1716.213779
FDA07,OUT017,1716.213779
FDK55,OUT049,1716.213779
FDM33,OUT049,3845.930347
FDY46,OUT046,2785.659303
FDD36,OUT046,1716.213779
FDB12,OUT027,2846.400823
FDF28,OUT019,207.1305035
NCE07,OUT019,207.1305035
FDW50,OUT027,4117.317713
NCW18,OUT017,3845.930347
NCJ17,OUT019,207.1305035
DRZ24,OUT010,207.1305035
FDS07,OUT035,1716.213779
NCW05,OUT010,207.1305035
FDZ22,OUT018,1716.213779
FDK02,OUT046,1716.213779
FDZ45,OUT027,5669.163351
FDL25,OUT046,1716.213779
FDS08,OUT045,2785.659303
NCZ42,OUT027,5669.163351
FDX57,OUT035,1716.213779
FDF21,OUT046,2785.659303
FDJ56,OUT018,1716.213779
FDX10,OUT013,858.3665937
DRG48,OUT035,2785.659303
DRN37,OUT046,2785.659303
NCY41,OUT018,858.3665937
FDN28,OUT045,1716.213779
FDE34,OUT045,2785.659303
FDR10,OUT045,2785.659303
FDC32,OUT017,1716.213779
DRG13,OUT046,2785.659303
FDP59,OUT049,1716.213779
NCT53,OUT010,471.3068467
FDL57,OUT027,5669.163351
FDN32,OUT010,471.3068467
FDK09,OUT018,3845.930347
FDA52,OUT010,471.3068467
FDC57,OUT049,2785.659303
FDI09,OUT035,3845.930347
NCB07,OUT046,2785.659303
FDP26,OUT035,1716.213779
FDP40,OUT027,2846.400823
FDL15,OUT013,2785.659303
FDV07,OUT046,1716.213779
FDS03,OUT017,858.3665937
FDE50,OUT049,2785.659303
FDQ15,OUT017,1716.213779
FDQ33,OUT010,471.3068467
FDT22,OUT013,858.3665937
DRO35,OUT035,1716.213779
FDJ41,OUT049,3845.930347
FDQ27,OUT035,1716.213779
FDC26,OUT017,1716.213779
NCF43,OUT027,2846.400823
NCR50,OUT035,2785.659303
FDE39,OUT018,1716.213779
FDN49,OUT027,858.3665937
DRG11,OUT035,1716.213779
NCA18,OUT049,1716.213779
FDM36,OUT018,2785.659303
FDW32,OUT017,1716.213779
NCQ18,OUT010,207.1305035
FDX14,OUT027,858.3665937
FDD46,OUT017,2785.659303
FDI34,OUT019,471.3068467
NCJ17,OUT035,1716.213779
FDB52,OUT035,3845.930347
FDV55,OUT018,2785.659303
FDC57,OUT046,2785.659303
FDB29,OUT046,1716.213779
NCO43,OUT035,1716.213779
FDG44,OUT045,858.3665937
FDJ34,OUT045,1716.213779
FDH40,OUT049,1716.213779
NCD07,OUT027,2846.400823
FDB41,OUT017,858.3665937
FDH47,OUT018,1716.213779
DRK37,OUT035,2785.659303
FDM25,OUT019,471.3068467
NCX06,OUT045,2785.659303
NCS05,OUT017,1716.213779
FDS39,OUT045,1716.213779
FDC47,OUT027,5669.163351
FDG20,OUT013,2785.659303
DRL23,OUT017,1716.213779
FDY33,OUT013,2785.659303
NCH18,OUT045,3845.930347
FDX47,OUT035,2785.659303
NCB06,OUT045,2785.659303
FDP36,OUT049,858.3665937
FDW44,OUT018,2785.659303
NCU41,OUT018,2785.659303
NCS17,OUT046,1716.213779
FDD46,OUT035,2785.659303
FDE45,OUT017,2785.659303
FDI09,OUT017,3845.930347
NCJ54,OUT010,471.3068467
NCA29,OUT018,2785.659303
NCN41,OUT027,2846.400823
FDY34,OUT035,2785.659303
NCG55,OUT035,1716.213779
DRM49,OUT046,858.3665937
NCB42,OUT049,1716.213779
FDE58,OUT045,1716.213779
DRJ25,OUT013,858.3665937
FDS47,OUT010,207.1305035
FDY21,OUT049,2785.659303
NCI54,OUT013,1716.213779
FDO24,OUT017,2785.659303
FDY43,OUT035,2785.659303
FDF35,OUT018,1716.213779
NCP29,OUT019,207.1305035
FDN28,OUT027,2846.400823
FDJ50,OUT018,858.3665937
FDQ14,OUT027,4117.317713
FDC37,OUT035,1716.213779
FDN08,OUT046,1716.213779
FDD04,OUT035,1716.213779
FDW34,OUT018,3845.930347
FDP04,OUT017,858.3665937
NCG07,OUT017,2785.659303
NCN14,OUT018,2785.659303
FDJ16,OUT045,858.3665937
NCM42,OUT045,1716.213779
NCF19,OUT046,858.3665937
FDY21,OUT018,2785.659303
FDY19,OUT035,1716.213779
FDV09,OUT045,2785.659303
FDA28,OUT013,1716.213779
FDC38,OUT018,1716.213779
FDL28,OUT045,3845.930347
NCH43,OUT049,3845.930347
NCN53,OUT045,858.3665937
NCW05,OUT017,1716.213779
NCO30,OUT018,2785.659303
FDT04,OUT019,207.1305035
FDB27,OUT018,2785.659303
NCK07,OUT013,2785.659303
NCA53,OUT013,858.3665937
FDB33,OUT018,2785.659303
FDU37,OUT017,1716.213779
FDR13,OUT035,1716.213779
FDE45,OUT049,2785.659303
FDV37,OUT017,2785.659303
FDX44,OUT019,207.1305035
NCL06,OUT017,3845.930347
FDJ28,OUT045,2785.659303
FDX55,OUT049,3845.930347
NCK17,OUT018,858.3665937
FDH52,OUT035,858.3665937
FDN13,OUT027,2846.400823
FDK44,OUT018,2785.659303
FDU16,OUT046,1716.213779
FDZ07,OUT017,858.3665937
NCN06,OUT027,4117.317713
FDH02,OUT010,207.1305035
NCW18,OUT045,3845.930347
FDH57,OUT013,1716.213779
FDV35,OUT045,2785.659303
NCU29,OUT013,2785.659303
NCP02,OUT046,858.3665937
FDN44,OUT013,2785.659303
FDX03,OUT018,858.3665937
FDR11,OUT010,471.3068467
FDA36,OUT046,2785.659303
FDP58,OUT027,5669.163351
FDH31,OUT045,1716.213779
FDH34,OUT035,2785.659303
FDS13,OUT035,3845.930347
FDT01,OUT018,3845.930347
FDY09,OUT049,2785.659303
FDV33,OUT027,5669.163351
NCW29,OUT010,207.1305035
NCN17,OUT045,1716.213779
FDX01,OUT046,1716.213779
FDL03,OUT049,2785.659303
DRL59,OUT049,858.3665937
DRM11,OUT027,5669.163351
FDA43,OUT049,2785.659303
FDZ56,OUT010,471.3068467
FDI44,OUT018,1716.213779
FDB50,OUT013,1716.213779
FDU15,OUT019,207.1305035
NCJ19,OUT019,207.1305035
FDD48,OUT013,1716.213779
NCW42,OUT035,3845.930347
FDL24,OUT017,2785.659303
NCB30,OUT013,2785.659303
FDK25,OUT013,2785.659303
FDW28,OUT049,2785.659303
FDD47,OUT017,2785.659303
FDK16,OUT019,207.1305035
FDW37,OUT046,1716.213779
FDA48,OUT035,3845.930347
FDA14,OUT017,2785.659303
FDV15,OUT013,1716.213779
FDN22,OUT049,3845.930347
NCD55,OUT045,858.3665937
FDY43,OUT013,2785.659303
NCU05,OUT017,1716.213779
FDF10,OUT035,2785.659303
FDR39,OUT018,2785.659303
FDG40,OUT013,858.3665937
FDZ28,OUT019,207.1305035
FDE02,OUT045,1716.213779
FDU60,OUT049,2785.659303
FDM21,OUT013,3845.930347
FDV52,OUT019,207.1305035
NCW06,OUT013,2785.659303
FDX36,OUT035,3845.930347
FDT35,OUT027,4117.317713
NCL19,OUT010,207.1305035
NCD31,OUT046,2785.659303
FDE53,OUT019,207.1305035
FDW58,OUT019,207.1305035
DRF48,OUT046,2785.659303
FDW57,OUT035,2785.659303
DRH13,OUT017,1716.213779
FDT33,OUT013,2785.659303
DRK47,OUT027,5669.163351
FDY22,OUT010,207.1305035
FDC35,OUT019,471.3068467
FDO03,OUT013,3845.930347
FDF24,OUT045,1716.213779
FDF56,OUT018,2785.659303
FDD28,OUT013,858.3665937
FDG53,OUT027,2846.400823
FDO27,OUT019,207.1305035
NCF54,OUT018,2785.659303
FDC20,OUT027,858.3665937
FDU10,OUT046,858.3665937
DRA24,OUT018,2785.659303
FDA02,OUT010,471.3068467
FDG10,OUT017,858.3665937
FDW39,OUT010,471.3068467
FDP04,OUT019,207.1305035
NCM55,OUT013,2785.659303
FDG47,OUT045,3845.930347
NCU41,OUT017,2785.659303
NCK31,OUT017,858.3665937
FDZ46,OUT045,1716.213779
FDU13,OUT027,4117.317713
NCF19,OUT045,858.3665937
NCJ43,OUT013,2785.659303
NCJ05,OUT045,2785.659303
FDS04,OUT027,2846.400823
FDX28,OUT010,207.1305035
FDB41,OUT027,858.3665937
FDG53,OUT046,1716.213779
FDL15,OUT010,471.3068467
FDQ08,OUT049,858.3665937
DRN36,OUT013,1716.213779
FDI46,OUT013,3845.930347
FDG16,OUT027,5669.163351
FDV32,OUT013,858.3665937
FDF44,OUT010,207.1305035
FDK04,OUT018,858.3665937
NCA41,OUT013,2785.659303
FDD51,OUT017,858.3665937
NCZ53,OUT045,2785.659303
FDP01,OUT027,4117.317713
FDY25,OUT049,2785.659303
FDB17,OUT018,2785.659303
NCV54,OUT018,1716.213779
FDJ32,OUT017,858.3665937
FDA37,OUT049,1716.213779
FDG35,OUT035,2785.659303
NCM05,OUT018,3845.930347
FDG45,OUT046,3845.930347
FDH28,OUT013,858.3665937
NCE18,OUT049,3845.930347
FDH38,OUT045,1716.213779
FDR56,OUT013,2785.659303
FDH17,OUT027,2846.400823
FDD39,OUT049,3845.930347
FDB41,OUT049,858.3665937
NCR53,OUT046,3845.930347
FDX46,OUT017,858.3665937
FDV28,OUT049,858.3665937
FDA08,OUT018,2785.659303
FDH45,OUT017,858.3665937
NCS38,OUT010,207.1305035
FDD40,OUT010,471.3068467
DRM59,OUT035,2785.659303
NCJ43,OUT018,2785.659303
NCN29,OUT013,858.3665937
NCC19,OUT045,2785.659303
FDR56,OUT035,2785.659303
FDZ43,OUT049,3845.930347
FDJ32,OUT010,207.1305035
DRH03,OUT017,1716.213779
NCZ54,OUT035,2785.659303
FDE26,OUT017,2785.659303
FDS03,OUT045,858.3665937
DRZ24,OUT019,207.1305035
FDO48,OUT027,5669.163351
FDW39,OUT049,2785.659303
NCK05,OUT049,858.3665937
NCK30,OUT017,3845.930347
FDT27,OUT018,3845.930347
FDS08,OUT019,471.3068467
NCJ19,OUT049,858.3665937
FDC58,OUT045,858.3665937
DRE37,OUT013,2785.659303
FDW02,OUT035,1716.213779
FDJ02,OUT010,471.3068467
FDX09,OUT045,2785.659303
FDT31,OUT010,471.3068467
FDI24,OUT049,2785.659303
FDY09,OUT045,2785.659303
FDV28,OUT045,858.3665937
DRM47,OUT049,2785.659303
FDT52,OUT019,471.3068467
FDI48,OUT018,858.3665937
FDY55,OUT017,3845.930347
FDU48,OUT013,1716.213779
FDN25,OUT045,858.3665937
FDP20,OUT049,1716.213779
FDJ15,OUT013,2785.659303
FDD04,OUT018,1716.213779
FDY58,OUT045,3845.930347
FDR37,OUT018,2785.659303
FDF44,OUT013,1716.213779
FDD32,OUT045,1716.213779
FDR57,OUT017,2785.659303
DRG39,OUT027,858.3665937
FDX15,OUT017,2785.659303
DRN37,OUT045,2785.659303
FDW40,OUT027,2846.400823
FDB32,OUT049,1716.213779
FDM40,OUT018,1716.213779
FDE39,OUT027,2846.400823
DRH49,OUT017,1716.213779
FDT46,OUT049,858.3665937
NCF06,OUT035,3845.930347
FDP07,OUT017,2785.659303
FDC04,OUT013,3845.930347
FDZ32,OUT017,1716.213779
FDD50,OUT045,2785.659303
FDU56,OUT017,2785.659303
FDV34,OUT017,858.3665937
NCY41,OUT013,858.3665937
NCK18,OUT046,2785.659303
DRH25,OUT049,858.3665937
FDT57,OUT046,3845.930347
FDV56,OUT018,1716.213779
FDV12,OUT045,1716.213779
FDN52,OUT017,1716.213779
FDX38,OUT035,858.3665937
FDE47,OUT018,1716.213779
NCO07,OUT013,3845.930347
FDV09,OUT027,4117.317713
FDZ23,OUT019,471.3068467
DRH51,OUT018,1716.213779
NCY54,OUT045,2785.659303
DRG49,OUT013,3845.930347
NCC19,OUT049,2785.659303
NCV53,OUT045,3845.930347
FDZ47,OUT019,207.1305035
NCO26,OUT018,1716.213779
NCP02,OUT045,858.3665937
NCW30,OUT018,3845.930347
NCN55,OUT046,3845.930347
FDB20,OUT010,207.1305035
DRL11,OUT013,2785.659303
DRD60,OUT045,2785.659303
FDW14,OUT010,207.1305035
FDL27,OUT010,207.1305035
FDU09,OUT018,858.3665937
DRH36,OUT027,858.3665937
FDP34,OUT027,4117.317713
FDE04,OUT017,2785.659303
FDZ57,OUT027,2846.400823
FDF02,OUT010,207.1305035
FDG28,OUT045,3845.930347
NCI31,OUT046,858.3665937
FDT43,OUT013,858.3665937
FDU20,OUT046,1716.213779
FDD53,OUT013,858.3665937
FDW15,OUT045,2785.659303
NCT53,OUT045,2785.659303
NCG55,OUT027,2846.400823
FDD48,OUT035,1716.213779
FDG47,OUT049,3845.930347
FDI21,OUT017,858.3665937
FDT27,OUT017,3845.930347
DRO35,OUT013,1716.213779
FDD33,OUT017,3845.930347
FDC04,OUT035,3845.930347
FDY34,OUT013,2785.659303
DRJ49,OUT049,1716.213779
FDE05,OUT049,2785.659303
FDU31,OUT017,3845.930347
NCN19,OUT027,5669.163351
FDK56,OUT027,5669.163351
FDK58,OUT017,1716.213779
NCJ42,OUT035,1716.213779
FDZ34,OUT027,5669.163351
FDA52,OUT018,2785.659303
NCR29,OUT013,858.3665937
FDT48,OUT035,2785.659303
DRJ51,OUT019,471.3068467
NCS54,OUT046,2785.659303
FDV01,OUT035,2785.659303
DRG51,OUT027,4117.317713
NCG42,OUT013,1716.213779
FDA51,OUT049,1716.213779
FDV19,OUT010,471.3068467
NCT18,OUT045,2785.659303
NCS41,OUT045,2785.659303
FDO03,OUT046,3845.930347
FDL12,OUT010,207.1305035
FDY37,OUT010,471.3068467
FDI58,OUT049,1716.213779
FDT28,OUT018,2785.659303
NCC42,OUT010,207.1305035
FDO01,OUT017,1716.213779
FDJ02,OUT013,2785.659303
FDQ04,OUT018,858.3665937
DRL47,OUT013,1716.213779
FDZ32,OUT035,1716.213779
FDC35,OUT035,3845.930347
FDX14,OUT045,858.3665937
FDZ35,OUT013,1716.213779
FDL14,OUT013,2785.659303
FDO04,OUT049,858.3665937
DRK11,OUT017,2785.659303
FDB44,OUT018,3845.930347
FDZ50,OUT049,2785.659303
FDI12,OUT027,2846.400823
FDU43,OUT017,3845.930347
FDD58,OUT010,207.1305035
FDB27,OUT017,2785.659303
FDB04,OUT018,1716.213779
NCO17,OUT013,1716.213779
FDL12,OUT017,858.3665937
DRJ13,OUT049,2785.659303
FDD57,OUT045,1716.213779
FDW19,OUT035,1716.213779
DRD27,OUT018,1716.213779
FDH27,OUT027,4117.317713
NCW30,OUT027,5669.163351
FDR40,OUT018,1716.213779
FDG05,OUT013,2785.659303
NCY41,OUT019,207.1305035
FDI38,OUT018,3845.930347
FDR20,OUT046,858.3665937
FDE09,OUT017,1716.213779
FDN50,OUT019,207.1305035
DRF27,OUT045,2785.659303
DRF51,OUT013,858.3665937
NCO02,OUT019,207.1305035
FDB51,OUT027,858.3665937
FDJ50,OUT013,858.3665937
FDN52,OUT013,1716.213779
FDX14,OUT013,1716.213779
FDT27,OUT019,471.3068467
FDV10,OUT013,858.3665937
FDU33,OUT046,858.3665937
FDU58,OUT046,2785.659303
NCP42,OUT027,5669.163351
FDL51,OUT027,5669.163351
DRH15,OUT027,858.3665937
FDU16,OUT017,1716.213779
FDW15,OUT017,2785.659303
FDQ44,OUT045,1716.213779
NCI06,OUT027,5669.163351
DRK23,OUT019,471.3068467
FDC28,OUT035,1716.213779
NCY17,OUT019,207.1305035
NCV05,OUT018,2785.659303
FDM34,OUT019,207.1305035
DRD60,OUT027,5669.163351
FDT38,OUT046,1716.213779
FDQ57,OUT018,2785.659303
FDE59,OUT027,858.3665937
NCM43,OUT046,2785.659303
DRI51,OUT049,2785.659303
NCG30,OUT017,1716.213779
NCK54,OUT035,1716.213779
FDQ16,OUT019,207.1305035
FDI36,OUT013,2785.659303
FDX16,OUT027,4117.317713
FDA34,OUT046,2785.659303
FDJ48,OUT018,3845.930347
FDU47,OUT035,1716.213779
FDS39,OUT046,1716.213779
FDD11,OUT046,3845.930347
FDM16,OUT027,858.3665937
FDU56,OUT018,2785.659303
FDQ32,OUT017,1716.213779
DRK35,OUT013,858.3665937
FDA58,OUT049,3845.930347
DRG48,OUT019,471.3068467
FDT59,OUT010,471.3068467
FDQ31,OUT019,207.1305035
FDS51,OUT018,858.3665937
FDW32,OUT027,2846.400823
FDI15,OUT027,5669.163351
NCV30,OUT017,858.3665937
DRG25,OUT049,2785.659303
FDT02,OUT013,858.3665937
FDO33,OUT027,2846.400823
FDP38,OUT035,858.3665937
FDZ45,OUT035,2785.659303
NCA54,OUT027,5669.163351
FDU33,OUT017,858.3665937
FDN58,OUT017,3845.930347
FDI05,OUT045,858.3665937
FDM57,OUT019,207.1305035
NCS42,OUT027,2846.400823
FDB57,OUT045,3845.930347
FDC03,OUT045,2785.659303
FDZ58,OUT013,1716.213779
NCK29,OUT045,1716.213779
NCR53,OUT045,3845.930347
FDE26,OUT027,4117.317713
FDU52,OUT049,2785.659303
FDE41,OUT027,2846.400823
FDU38,OUT018,2785.659303
FDA52,OUT017,2785.659303
FDW46,OUT046,858.3665937
DRI59,OUT035,3845.930347
FDT38,OUT035,1716.213779
FDL33,OUT018,2785.659303
FDQ01,OUT027,5669.163351
FDJ08,OUT046,2785.659303
FDQ47,OUT049,858.3665937
NCZ18,OUT013,3845.930347
FDE29,OUT017,858.3665937
FDF10,OUT027,4117.317713
FDC48,OUT049,1716.213779
FDY58,OUT013,3845.930347
NCX30,OUT010,471.3068467
FDV11,OUT013,2785.659303
FDT46,OUT046,858.3665937
DRD01,OUT019,207.1305035
FDQ11,OUT013,3845.930347
NCM41,OUT017,1716.213779
NCC55,OUT013,858.3665937
FDG45,OUT027,5669.163351
NCQ54,OUT049,2785.659303
FDM34,OUT045,1716.213779
FDD17,OUT019,471.3068467
FDN38,OUT027,5669.163351
FDB53,OUT018,2785.659303
NCL06,OUT035,3845.930347
NCV18,OUT019,207.1305035
FDX25,OUT013,2785.659303
FDB39,OUT046,858.3665937
FDC33,OUT049,2785.659303
NCO14,OUT018,858.3665937
FDA58,OUT027,5669.163351
NCQ02,OUT017,2785.659303
NCR53,OUT017,3845.930347
FDN52,OUT046,1716.213779
FDG26,OUT046,3845.930347
FDE23,OUT027,858.3665937
DRI37,OUT013,858.3665937
DRH37,OUT018,2785.659303
FDO01,OUT035,1716.213779
FDK45,OUT049,1716.213779
FDP23,OUT049,3845.930347
FDM33,OUT035,3845.930347
FDD36,OUT017,1716.213779
FDL56,OUT017,1716.213779
FDT27,OUT010,471.3068467
FDG52,OUT017,858.3665937
NCL42,OUT035,3845.930347
DRJ24,OUT046,2785.659303
FDV38,OUT046,858.3665937
FDT35,OUT045,2785.659303
FDY51,OUT045,3845.930347
FDC37,OUT017,1716.213779
NCP43,OUT013,2785.659303
FDO33,OUT045,1716.213779
FDW04,OUT018,1716.213779
NCC31,OUT046,2785.659303
FDK22,OUT049,3845.930347
FDJ50,OUT017,858.3665937
FDV13,OUT017,1716.213779
DRL60,OUT017,2785.659303
FDW03,OUT017,1716.213779
FDY27,OUT035,2785.659303
FDB39,OUT027,858.3665937
FDU59,OUT045,2785.659303
FDZ57,OUT049,1716.213779
FDO21,OUT049,3845.930347
FDS43,OUT018,2785.659303
FDU28,OUT010,471.3068467
FDC51,OUT010,207.1305035
FDW16,OUT010,207.1305035
FDP32,OUT010,207.1305035
FDB60,OUT019,471.3068467
NCQ30,OUT046,1716.213779
FDD26,OUT049,2785.659303
FDI44,OUT045,1716.213779
DRH23,OUT046,858.3665937
FDO44,OUT046,1716.213779
FDG04,OUT046,2785.659303
FDM32,OUT027,2846.400823
FDM09,OUT013,2785.659303
FDZ47,OUT013,1716.213779
FDM40,OUT027,2846.400823
FDY48,OUT017,1716.213779
NCM30,OUT045,858.3665937
FDX36,OUT010,471.3068467
DRF03,OUT017,858.3665937
FDN51,OUT049,3845.930347
FDM57,OUT049,1716.213779
FDB35,OUT049,1716.213779
FDY13,OUT027,2846.400823
FDA37,OUT017,1716.213779
NCX53,OUT017,1716.213779
FDD59,OUT018,1716.213779
FDX10,OUT019,207.1305035
FDC03,OUT018,2785.659303
FDW43,OUT035,3845.930347
FDW10,OUT046,2785.659303
FDY14,OUT027,5669.163351
FDV43,OUT045,858.3665937
FDO40,OUT013,2785.659303
FDP46,OUT027,2846.400823
NCE43,OUT019,471.3068467
FDD05,OUT035,1716.213779
FDJ60,OUT010,471.3068467
DRE27,OUT018,1716.213779
FDO11,OUT035,3845.930347
DRG11,OUT027,2846.400823
FDK33,OUT010,471.3068467
DRM23,OUT045,2785.659303
FDJ02,OUT027,4117.317713
NCZ05,OUT045,1716.213779
NCL30,OUT013,1716.213779
FDZ19,OUT018,2785.659303
FDM45,OUT049,1716.213779
FDO36,OUT046,2785.659303
NCK31,OUT045,858.3665937
DRJ37,OUT045,2785.659303
FDP24,OUT018,1716.213779
FDF46,OUT013,1716.213779
FDX46,OUT019,207.1305035
NCL18,OUT045,2785.659303
FDJ26,OUT013,3845.930347
FDJ07,OUT045,1716.213779
FDY15,OUT013,2785.659303
DRG01,OUT045,858.3665937
FDF58,OUT045,858.3665937
FDZ14,OUT019,207.1305035
FDP31,OUT049,858.3665937
FDH45,OUT013,858.3665937
FDA09,OUT010,471.3068467
FDW31,OUT035,2785.659303
FDA57,OUT046,858.3665937
NCE55,OUT035,2785.659303
FDC17,OUT019,471.3068467
FDC59,OUT013,858.3665937
FDA22,OUT013,2785.659303
FDK52,OUT035,3845.930347
NCM26,OUT046,2785.659303
NCT53,OUT035,2785.659303
FDW45,OUT018,2785.659303
NCI18,OUT035,3845.930347
FDE38,OUT018,2785.659303
FDF08,OUT019,207.1305035
FDY58,OUT010,471.3068467
FDF58,OUT019,207.1305035
FDX39,OUT017,3845.930347
FDB44,OUT049,3845.930347
FDF28,OUT013,1716.213779
FDE39,OUT013,1716.213779
FDT37,OUT018,3845.930347
FDZ45,OUT017,2785.659303
FDO40,OUT035,2785.659303
FDM57,OUT027,2846.400823
DRG36,OUT017,2785.659303
FDY36,OUT010,207.1305035
DRL60,OUT027,4117.317713
FDS25,OUT019,207.1305035
DRF49,OUT027,2846.400823
FDP16,OUT045,3845.930347
FDS60,OUT049,2785.659303
FDU15,OUT027,858.3665937
FDK43,OUT046,1716.213779
FDN25,OUT046,858.3665937
FDE53,OUT049,1716.213779
FDB22,OUT013,2785.659303
FDE39,OUT017,1716.213779
FDX35,OUT035,3845.930347
NCG54,OUT049,2785.659303
FDH27,OUT035,2785.659303
NCK42,OUT013,3845.930347
FDS25,OUT049,1716.213779
FDI10,OUT018,2785.659303
FDU35,OUT035,1716.213779
FDI04,OUT017,2785.659303
DRK23,OUT035,3845.930347
FDB53,OUT019,471.3068467
FDY02,OUT049,3845.930347
FDM60,OUT035,858.3665937
NCJ31,OUT010,471.3068467
DRP35,OUT017,1716.213779
NCQ30,OUT018,1716.213779
DRL11,OUT010,471.3068467
FDU01,OUT013,2785.659303
FDR39,OUT035,2785.659303
FDO08,OUT046,2785.659303
FDC02,OUT045,3845.930347
NCZ29,OUT035,1716.213779
FDF29,OUT010,207.1305035
FDZ23,OUT017,2785.659303
NCU53,OUT018,2785.659303
NCW30,OUT013,3845.930347
NCM26,OUT027,4117.317713
FDV50,OUT027,2846.400823
FDW15,OUT049,2785.659303
FDI35,OUT027,5669.163351
FDO11,OUT017,3845.930347
FDN48,OUT046,1716.213779
NCA17,OUT049,2785.659303
NCN54,OUT013,1716.213779
FDP22,OUT013,858.3665937
NCB54,OUT035,1716.213779
FDD08,OUT045,858.3665937
DRM48,OUT010,207.1305035
FDG41,OUT027,2846.400823
FDE44,OUT027,858.3665937
FDE26,OUT035,2785.659303
NCS38,OUT013,1716.213779
NCJ54,OUT018,3845.930347
FDI40,OUT019,207.1305035
FDN45,OUT018,3845.930347
FDU43,OUT046,3845.930347
FDI04,OUT010,471.3068467
NCC07,OUT018,1716.213779
NCC07,OUT019,207.1305035
NCD18,OUT045,3845.930347
FDU55,OUT035,3845.930347
FDX59,OUT035,858.3665937
FDR52,OUT049,2785.659303
NCP17,OUT013,858.3665937
FDQ32,OUT045,1716.213779
NCT17,OUT049,2785.659303
FDO10,OUT049,858.3665937
FDE32,OUT049,858.3665937
FDN44,OUT045,2785.659303
FDH02,OUT035,1716.213779
FDK60,OUT013,1716.213779
FDS24,OUT019,207.1305035
FDL03,OUT010,471.3068467
FDB46,OUT027,5669.163351
FDO48,OUT049,3845.930347
FDZ39,OUT049,1716.213779
FDT02,OUT027,858.3665937
FDC50,OUT013,1716.213779
FDP39,OUT035,858.3665937
DRG15,OUT018,858.3665937
FDP10,OUT018,1716.213779
FDF53,OUT027,5669.163351
FDN34,OUT045,2785.659303
FDK02,OUT045,1716.213779
FDC23,OUT045,2785.659303
FDJ10,OUT019,207.1305035
FDE53,OUT035,1716.213779
FDR25,OUT035,3845.930347
FDW50,OUT046,2785.659303
FDS09,OUT049,858.3665937
FDW49,OUT010,471.3068467
FDU51,OUT046,2785.659303
FDF28,OUT018,1716.213779
NCY30,OUT018,2785.659303
FDD44,OUT045,3845.930347
FDX09,OUT017,2785.659303
NCF30,OUT013,1716.213779
FDZ50,OUT019,471.3068467
FDW37,OUT013,1716.213779
FDD11,OUT049,3845.930347
DRH39,OUT018,858.3665937
FDA36,OUT049,2785.659303
NCG43,OUT049,1716.213779
FDF02,OUT035,1716.213779
FDP57,OUT027,2846.400823
NCE42,OUT017,3845.930347
NCR38,OUT027,5669.163351
FDP03,OUT019,207.1305035
FDO51,OUT035,858.3665937
NCQ42,OUT046,1716.213779
NCM41,OUT046,1716.213779
FDH48,OUT027,2846.400823
DRF60,OUT046,3845.930347
FDJ27,OUT035,1716.213779
FDQ14,OUT013,2785.659303
FDN27,OUT017,1716.213779
NCQ02,OUT046,2785.659303
FDJ33,OUT049,1716.213779
FDP07,OUT027,5669.163351
DRE01,OUT049,3845.930347
FDU36,OUT045,1716.213779
FDL28,OUT017,3845.930347
NCX53,OUT046,1716.213779
FDZ39,OUT013,1716.213779
NCP42,OUT013,2785.659303
FDJ14,OUT035,1716.213779
FDK04,OUT049,858.3665937
NCC19,OUT017,2785.659303
FDS09,OUT018,858.3665937
FDZ02,OUT046,1716.213779
FDD35,OUT018,1716.213779
NCY42,OUT017,2785.659303
FDB05,OUT045,3845.930347
FDF20,OUT035,2785.659303
NCO41,OUT018,1716.213779
FDC40,OUT027,2846.400823
FDV58,OUT045,2785.659303
FDZ57,OUT045,1716.213779
DRM35,OUT046,2785.659303
DRN36,OUT018,1716.213779
FDQ13,OUT046,1716.213779
DRO35,OUT010,207.1305035
NCD43,OUT035,1716.213779
FDA51,OUT018,1716.213779
NCX17,OUT027,5669.163351
NCZ17,OUT049,858.3665937
FDR11,OUT027,4117.317713
FDW34,OUT049,3845.930347
FDN50,OUT017,1716.213779
FDS09,OUT046,858.3665937
FDS48,OUT018,2785.659303
FDL44,OUT049,2785.659303
DRF48,OUT018,2785.659303
FDA14,OUT018,2785.659303
NCD30,OUT049,1716.213779
FDI16,OUT017,858.3665937
NCG06,OUT035,3845.930347
DRZ24,OUT035,1716.213779
NCS17,OUT045,1716.213779
FDB37,OUT045,3845.930347
FDE10,OUT035,1716.213779
FDC57,OUT045,2785.659303
FDM12,OUT018,2785.659303
FDE24,OUT049,1716.213779
FDW22,OUT045,3845.930347
DRD01,OUT027,858.3665937
NCZ18,OUT027,5669.163351
FDN49,OUT045,858.3665937
FDR22,OUT035,1716.213779
FDV08,OUT019,207.1305035
